observation_id,access,user_id,specie_id,specie_name,major_clade,family_molecules,family_morphology,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
111691,1,2,786,Galaxea longisepta,Complex,Euphylliidae,Oculinidae,1,Global estimate,,,10,,126138,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
93524,1,54,786,Galaxea longisepta,Complex,Euphylliidae,Oculinidae,1,Global estimate,,,605,,101251,138,Range size,8,km^2,10,Calculated from GIS shapefile,15032364.05,raw_value,,,,,
38525,1,5,786,Galaxea longisepta,Complex,Euphylliidae,Oculinidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,36992,65,Abundance GBR,10,cat,22,Derived from textual description,rare,expert_opinion,,,,,
93529,1,54,787,Galaxea paucisepta,Complex,Euphylliidae,Oculinidae,1,Global estimate,,,605,,101256,138,Range size,8,km^2,10,Calculated from GIS shapefile,17745693.04,raw_value,,,,,
38604,1,1,787,Galaxea paucisepta,Complex,Euphylliidae,Oculinidae,1,Global estimate,,,10,,37067,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,14398263.34,raw_value,,,,,
111697,1,2,787,Galaxea paucisepta,Complex,Euphylliidae,Oculinidae,1,Global estimate,,,10,,126144,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
38815,1,1,793,Gardineroseris planulata,Complex,Agariciidae,Agariciidae,1,Global estimate,,,10,,37267,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,46296789.92,raw_value,,,,,
111700,1,2,793,Gardineroseris planulata,Complex,Agariciidae,Agariciidae,1,Global estimate,,,10,,126147,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
38796,1,5,793,Gardineroseris planulata,Complex,Agariciidae,Agariciidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,37249,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
93534,1,54,793,Gardineroseris planulata,Complex,Agariciidae,Agariciidae,1,Global estimate,,,605,,101261,138,Range size,8,km^2,10,Calculated from GIS shapefile,124813242.2,raw_value,,,,,
157018,1,14,793,Gardineroseris planulata,Complex,Agariciidae,Agariciidae,409,Indo-Pacific (unspecified),0,160,740,,199820,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
39036,1,1,796,Goniastrea columella,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37478,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1854345.301,raw_value,,,,,
93549,1,54,796,Goniastrea columella,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101276,138,Range size,8,km^2,10,Calculated from GIS shapefile,5996885.555,raw_value,,,,,
111704,1,2,796,Goniastrea columella,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126151,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
39156,1,5,798,Goniastrea edwardsi,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,37594,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
157021,1,14,798,Goniastrea edwardsi,Robust,Merulinidae,Faviidae,409,Indo-Pacific (unspecified),0,160,740,,199823,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
39175,1,1,798,Goniastrea edwardsi,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37612,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,35671657.7,raw_value,,,,,
93559,1,54,798,Goniastrea edwardsi,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101286,138,Range size,8,km^2,10,Calculated from GIS shapefile,76613215.33,raw_value,,,,,
111707,1,2,798,Goniastrea edwardsi,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126154,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
39237,1,5,799,Goniastrea favulus,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,37671,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
39257,1,1,799,Goniastrea favulus,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37690,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,29264109.61,raw_value,,,,,
111709,1,2,799,Goniastrea favulus,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126156,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
93564,1,54,799,Goniastrea favulus,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101291,138,Range size,8,km^2,10,Calculated from GIS shapefile,52716309.19,raw_value,,,,,
157022,1,14,799,Goniastrea favulus,Robust,Merulinidae,Faviidae,409,Indo-Pacific (unspecified),0,160,740,,199824,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
111712,1,2,800,Goniastrea minuta,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126159,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
93569,1,54,800,Goniastrea minuta,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101296,138,Range size,8,km^2,10,Calculated from GIS shapefile,25181513.1,raw_value,,,,,
39321,1,1,800,Goniastrea minuta,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37752,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,14354685.4,raw_value,,,,,
93579,1,54,802,Goniastrea pectinata,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101306,138,Range size,8,km^2,10,Calculated from GIS shapefile,90963182.65,raw_value,,,,,
39463,1,1,802,Goniastrea pectinata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,37887,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,41775293.53,raw_value,,,,,
39444,1,5,802,Goniastrea pectinata,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,37869,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
111715,1,2,802,Goniastrea pectinata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126162,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
111718,1,2,804,Goniastrea ramosa,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126165,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting_long_uprights,expert_opinion,,,,,
39585,1,1,804,Goniastrea ramosa,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,38007,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,5761513.058,raw_value,,,,,
93589,1,54,804,Goniastrea ramosa,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101316,138,Range size,8,km^2,10,Calculated from GIS shapefile,7631544.5,raw_value,,,,,
39668,1,1,805,Goniastrea retiformis,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,38088,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,36618360.19,raw_value,,,,,
93594,1,54,805,Goniastrea retiformis,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101321,138,Range size,8,km^2,10,Calculated from GIS shapefile,80531326.77,raw_value,,,,,
157023,1,14,805,Goniastrea retiformis,Robust,Merulinidae,Faviidae,409,Indo-Pacific (unspecified),0,160,740,,199825,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,
111721,1,2,805,Goniastrea retiformis,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126168,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
39648,1,5,805,Goniastrea retiformis,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38069,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
157009,1,14,665,Goniastrea stelligera,Robust,Merulinidae,Faviidae,409,Indo-Pacific (unspecified),0,160,740,,199811,233,Life history strategy,10,cat,76,Random forests analyses (Darling et al. 2012),stress-tolerant,model_derived,,,,,Was Favia stelligera
111725,1,2,665,Goniastrea stelligera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126172,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
33058,1,1,665,Goniastrea stelligera,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,31770,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,43747869.99,raw_value,,,,,
93319,1,54,665,Goniastrea stelligera,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101046,138,Range size,8,km^2,10,Calculated from GIS shapefile,96012674.84,raw_value,,,,,
33038,1,5,665,Goniastrea stelligera,Robust,Merulinidae,Faviidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,31751,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
111729,1,2,806,Goniastrea thecata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,126176,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
93599,1,54,806,Goniastrea thecata,Robust,Merulinidae,Faviidae,1,Global estimate,,,605,,101326,138,Range size,8,km^2,10,Calculated from GIS shapefile,1521900.906,raw_value,,,,,
39730,1,1,806,Goniastrea thecata,Robust,Merulinidae,Faviidae,1,Global estimate,,,10,,38149,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1037569.602,raw_value,,,,,
111731,1,2,808,Goniopora albiconus,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126178,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
39830,1,1,808,Goniopora albiconus,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38246,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,12842295.38,raw_value,,,,,
93604,1,54,808,Goniopora albiconus,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101331,138,Range size,8,km^2,10,Calculated from GIS shapefile,22933050.97,raw_value,,,,,
39893,1,1,809,Goniopora burgosi,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38308,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,13958361.97,raw_value,,,,,
93609,1,54,809,Goniopora burgosi,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101336,138,Range size,8,km^2,10,Calculated from GIS shapefile,25701655.6,raw_value,,,,,
111733,1,2,809,Goniopora burgosi,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126180,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,submassive,expert_opinion,,,,,
111735,1,2,810,Goniopora cellulosa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126182,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
39957,1,1,810,Goniopora cellulosa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38371,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,969215.2108,raw_value,,,,,
93614,1,54,810,Goniopora cellulosa,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101341,138,Range size,8,km^2,10,Calculated from GIS shapefile,766918.5426,raw_value,,,,,
93619,1,54,811,Goniopora ciliatus,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101346,138,Range size,8,km^2,10,Calculated from GIS shapefile,5129126.133,raw_value,,,,,
111737,1,2,811,Goniopora ciliatus,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126184,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
40022,1,1,811,Goniopora ciliatus,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38434,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1349991.372,raw_value,,,,,
40094,1,1,812,Goniopora columna,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38502,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,34535239.04,raw_value,,,,,
40074,1,5,812,Goniopora columna,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38483,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
93624,1,54,812,Goniopora columna,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101351,138,Range size,8,km^2,10,Calculated from GIS shapefile,80979263.27,raw_value,,,,,
111740,1,2,812,Goniopora columna,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126187,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
93629,1,54,813,Goniopora djiboutiensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101356,138,Range size,8,km^2,10,Calculated from GIS shapefile,77319846.75,raw_value,,,,,
111742,1,2,813,Goniopora djiboutiensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126189,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
40145,1,5,813,Goniopora djiboutiensis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38551,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
40165,1,1,813,Goniopora djiboutiensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38570,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,34461524.6,raw_value,,,,,
40214,1,5,814,Goniopora eclipsensis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38616,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
40233,1,1,814,Goniopora eclipsensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38634,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,9374783.231,raw_value,,,,,
111745,1,2,814,Goniopora eclipsensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126192,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
93634,1,54,814,Goniopora eclipsensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101361,138,Range size,8,km^2,10,Calculated from GIS shapefile,14272942.39,raw_value,,,,,
111747,1,2,815,Goniopora fruticosa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126194,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
93639,1,54,815,Goniopora fruticosa,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101366,138,Range size,8,km^2,10,Calculated from GIS shapefile,27717491.83,raw_value,,,,,
40282,1,5,815,Goniopora fruticosa,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38680,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
40302,1,1,815,Goniopora fruticosa,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38699,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,18616742.6,raw_value,,,,,
93644,1,54,816,Goniopora lobata,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101371,138,Range size,8,km^2,10,Calculated from GIS shapefile,82016612.99,raw_value,,,,,
111750,1,2,816,Goniopora lobata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126197,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,columnar,expert_opinion,,,,,
40379,1,1,816,Goniopora lobata,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38772,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,34564546.09,raw_value,,,,,
40358,1,5,816,Goniopora lobata,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38752,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
111753,1,2,817,Goniopora minor,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126200,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
40431,1,5,817,Goniopora minor,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38821,65,Abundance GBR,10,cat,22,Derived from textual description,common,expert_opinion,,,,,
93649,1,54,817,Goniopora minor,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101376,138,Range size,8,km^2,10,Calculated from GIS shapefile,82784744.51,raw_value,,,,,
40452,1,1,817,Goniopora minor,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38841,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,39349825.22,raw_value,,,,,
40503,1,5,818,Goniopora norfolkensis,Complex,Poritidae,Poritidae,2,Great Barrier Reef (GBR),-17.832374,146.821289,38,282,38889,65,Abundance GBR,10,cat,22,Derived from textual description,uncommon,expert_opinion,,,,,
93654,1,54,818,Goniopora norfolkensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101381,138,Range size,8,km^2,10,Calculated from GIS shapefile,26374502.05,raw_value,,,,,
111756,1,2,818,Goniopora norfolkensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126203,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,encrusting,expert_opinion,,,,,
40523,1,1,818,Goniopora norfolkensis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,38908,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,5404183.165,raw_value,,,,,
95089,1,54,1329,Goniopora paliformis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,102816,138,Range size,8,km^2,10,Calculated from GIS shapefile,12315889.6,raw_value,,,,,
111759,1,2,1329,Goniopora paliformis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,126206,183,Growth form typical,10,cat,55,Growth form derived from Veron (2000) textual descriptions,massive,expert_opinion,,,,,
68057,1,1,1329,Goniopora paliformis,Complex,Poritidae,Poritidae,1,Global estimate,,,10,,65451,138,Range size,8,km^2,74,Calculated from Veron ecoregion shapefile,1087775.582,raw_value,,,,,
93659,1,54,819,Goniopora palmensis,Complex,Poritidae,Poritidae,1,Global estimate,,,605,,101386,138,Range size,8,km^2,10,Calculated from GIS shapefile,12441136.74,raw_value,,,,,
